id,text,level
1643446,"Стандартный ментовской развод. Разумеется, читать советы здесь уже поздно. Всё будет зависеть от того, что он изначально подписал/отказался подписывать, догадался ли дождаться своего, а не назначенного ватоката.",0
1526337,"Согласна с мнением что если есть деньги, то лучше сделать. Потом ходить гораздо спокойнее",0
1558181,"по вашей наводке фильм пока смотреть не стал, но прочитал первоисточник — и смахнул несколько слёз. Очень был удивлен, что автор так молод",0
1903683,Не согласен с насыщением. После окончания учебного заведения лишь малая часть остается работать по специальности. 25% максимум.,0
379127,"Думаю не менее 45%, учитывая падение из-за курса и странных цен. 
Вообще сейчас смотришь на деньги и не понимаешь - а куда они делись, особенно после похода к стоматологу и эндокринологу",0
1967493,"Интересно, с удовольствием почитала бы Ваш дневник. 
Вы квартиру в Красноярске купили, стройку? Иначе почему не живете в ней? Вроде при наличии своей квартиры служебную не должны предоставлять.",0
1577816,"Ради всего святого, возьмите этого человека в художку кто-нить, не доводите до греха, все-таки сейчас военные технологии пострашнее, чем 100 лет назад 😆😆😆",0
218079,"Освоить не знаю, языки бы поучила. Работать бы хотелось в фитнес сфере, йога, пилатес, бассейн и пр.",0
1173496,"Слава Богу ничего подобного не было.
Самый страшный новый год это с температурой 37.5 в компании 5-ти девченок и еще одного  друга. 
Так себе, встречать, когда болеешь, но по фоткам было весело.)))",0
1823586,"Хлам довольно расплывчатое понятие. Старый удлинитель это хлам или нет? Понятное дело, что его всегда можно купить, но выкинуть когда он перестал быть нужным... Пусть каждый сам решает
Ту же елку можно каждый год новую покупать, но праздник лучше от этого не будет",0
12970,"Да кому это нужно? Хозяин берет любой депозит и все, застрахован на любой косяк жильцов. А жилец застрахован тем, что просто съезжает или вообще не арендует, где не нравится. Придумали тут доводы из пальца",0
698726,Да мы отдыхали в Анапе в Витязево.Очень хорошо и прекрасно.Пляж хороший гуляли с детьми.Всё понравилось.Ездили в центр Анапы там на атракционы ходили всё понравилось.Летом город живой.,0
1222306,"""меня заставляли..""

это ваш выбор - идти или не идти, работать там или не работать. Хватит уже это рабской психологии",0
1217000,"Вы большая молодец и у вас всё в порядке, неочем жалеть.",0
1238215,"Ох, это вы ещё с Турецкими авиалиниями не сталкивались.. и их схемой «ваши возвратные билеты превращаются…превращаются ваши билеты в невозвратные! а почему - да потому»",0
1175638,Я правильно понял? Автор передумал продавать? И решил оставить себе? Но это не как не мотивировал?,0
1833117,"Выходи на рынок, если опыт релевантный, спокойно найдешь себе 200-250 тыщ на руки.
Я вот с опытом 3 года тестирования в финтехе получил оффер на 230",0
812914,"Здесь действительно вопрос приоритетов. Кто-то готов купить квартиру в старом доме поближе к центру, но с условием, что придется сильно вложиться в ремонт. Другому же по душе будет новостройка за +- те же деньги в Академе, но с минимальным ремонтом (ламинат и белые обои)",0
1448113,"У меня пашет уже лет 15-ть и никаких проблем, доволен как слон! Статья чушь!",0
1824221,"Скажите, а можно ли получить какой-либо вычет если квартира была приобретена по договору безвозмездный цессии?",0
1470823,"😄😄😄😄
Ой, как вспомнила свою молодость с переездами каждые 2-3 месяца.... а все равно счастливее была, чем сейчас",0
1769911,"Скорее под Демиса Руссоса «Сувенир», чем под «шагаю по москве». Это даже не тянет на шуточный тест. Кринжатина",0
662849,"Эх, тоже когда-то вот так выживала.  Правда для выживания у меня была повышенная стипендия в 3500 и 2000 пенсия по потере кормильца. Подрабатывала летом проводницей в студенческих отрядах, в приемной комиссии университета. Общага с тараканами стоила 1500 в год😀 но все равно вспоминаю это время с теплотой)",0
1243453,"Разногласия с женой были не в плане секса, но автор всё равно нашёл себе не друга для поддержки,не психотерапевта(возможно семейного),а любовницу. Всегда думай писей. 🤡",0
990631,"Мне очень нравилось, когда в детстве мама читала книги, я быстро засыпала лёжа на её плече",0
1964942,"Первая премьера, на которую я ходил вообще в жизни, лол. Мне - зашло, жене - тоже.",0
1928645,"Самое простое - объяснить, что понравившиеся товары кладут не в корзину, а в ""Избранное"" - не пробовали?",0
1809302,"""Мой дом - моя крепость"", это что-то из прошлого века. Искажение, которое мешает жить.",0
167881,"Вся эта программа лажа, как и все наше государство и самый главный балабол володька. Эту поддержку получить в регионнах невозможно практически.",0
1966152,"а я иногда думаю, вот рожают же как-то люди без угла, может и мне бог даст лужайку, но потом прихожу в себя",0
1683218,"О, как интересно. Знаю эти места)
""Вся Москва разрушена, осталось только Тушино""",0
167730,Я хочу прожить 100 лет! А ваш калькулятор не позволяет это сделать.,0
1134330,"Мне кажется такой процессор берется только под уже существующий конфиг, который его поддерживает. И для full hd гейминга максимум.",0
1480969,"а если работающий ребенок платил за ипотеку пенсионеров, может ли он получить вычет?",0
1880381,"Взяла несколько квартир в ипотеку
@
Считаю себя ниже среднего...

Всем бы такое ниже среднего",0
739247,У нас вместо стеллажа используют подоконники — ставят на них все ненужное. И потом оно исчезает. С батарейками кстати тема обратная — слишком быстро все наполнялось. В итоге мы стали сами дома собирать в коробку и сдавать на утилизацию.,0
1953424,Мне тоже брекеты испортили все зубы. За 2 года ношения этой системы испортились почти все. Их толком не прочистить. Сказали ещё нужно год носить. Я не выдержала и сказала снимайте. Видимо вовремя,0
703177,"О, Абхазия. Запомнилась тем, что нашу туристическую группу угрожали расстрелять из АК-74. Любопытные ощущения. 2011 год, как сейчас не знаю.",0
1117348,"Спасибо Миша, я знаю тебя, ты был наставников в ""Терре"", считаю тебя очень целеустремленным человеком. Удачи тебе во всем! Сияй!",0
1386453,"А мысли пройти терапию , обратится к специалистам работающим с зависимостями не было?
А родителям долг отдали, деньги которыми они ваши долги покрыли?",0
496035,"Не ожидала, что так разнообразно на небольшую сумму можно сделать свой рацион. Фактически по 142 рубля в день. Это очень экономно. В среднем, если питаться в столовой или кафе, то один обед обойдется явно больше 150 рублей!",0
430832,"эта вещь полезна лишь для приготовления отдельных блюд, либо она может выручить если у вас нет нормальной плиты с духовкой. Тогда в ней и варить, и жарить, и парить!",0
1408517,"Кто понимает как увидеть друзей на карте? Объясните пожалуйста
А так приложение хорошее",0
1988223,"Первый день для наглядности , поменяйте ужин с завтраком местами.
Утром нужны углеводы, но макароны лучше купить хотя бы Макфу, а вечером как раз белки ,батон вообще не нужен в данном рационе,и пейте больше воды, если продержитесь месяц выглядеть будете года на 3 моложе и кг на 5 меньше.",0
901843,"Для старта неплохой вариант, плюс метро недалеко и район зеленый. Жаль только, что сейчас расширили границы реновации в Питере и теперь все хрущевки попадают под эту программу. Так что теперь покупать хрущевку стремно, вот так купишь, а потом отправят на выселки, хоть и в границах города.",0
566636,"думаю следующее предложение, по ЗП, будет уже не меньше предыдущих, anyway.",0
371523,"Что почитать, если только начинаешь изучать тему правильного питания? С чего начать?",0
194076,"Купил землю в Самале с женой скоро буду строится, страна прекрасная, из всех островов Давао мне самое большее нравится. Жена филиппинка. Можем связаться если захочешь встретится.",0
1001049,"Потрясающая статья, от масштабов дух захватывает! 

Очень хотелось бы побывать в этом доме!",0
1835044,"Мы очень много читали. И романы, и поэзию за рамками школьной программы. Воспитывали чувства, влюблялись. Учеба в школе не слишком угнетала, жить было легко и интересно. Не думали где работать и не боялись будущего.",0
296068,"Буйнов - Мои финансы поют романсы.
ABBA - Money, money, money",0
1250155,За те же деньги в том же году наемные рабочие сделали трешку и один из балконов.,0
1678502,"""Весь день не могла отогнать от себя мысли о том, не много ли я делаю за такую заработную плату"" - а чего такого многого делаете то? Сплошные переписки и гульки до магазина",0
1393905,"""Что мне за тебя свою работу делать?"" - спрашивал тоже начальник. Наделегировал он раз, забодай его комар.",0
1302167,"Надеюсь, автор прислушается к мнению Медредакции насчёт ""раздельного питания"" и сможет наладить здоровый рацион без мракобесия. Удачи вам и сил!",0
436851,"Кстати, я как-то делала статью про то, как можно экономить, посещая оптовые рынки, а не ходить по супермаркетам. Безусловно лучше брать целую курицу, а не грудку. Со спины и шеи - отменный бульон получается. Стараюсь покупать крупы в больших упаковках. И мусора меньше, и цена снижается",0
712905,"Очень интересно!)
Было бы круто более детально - с бюджетом и подробным рассказом как оно в итоге было. Думаю многим будет полезно.",0
1771970,"Держите себя в руках не берите больше того что сможете вовремя отдать.или набирайте на всю и посылайте их подальше,Российские банки все равно грабители народа,паразиты",0
495725,"В Международной палате мер и весов в Париже хранится кубический метр чернозёма, признанный эталоном плодородия. "" Родина этой частицы земли – степные угодья под Воронежем в посёлке Панино.""
Все подряд зачем приписывать Тамбову???",0
642500,"Андрей здравствуйте. Может вы подскажете какие-нибудь курсы, реально хорошие у кого можно было бы обучится.",0
1827714,"Хотя б уточнили бы, что это всё в Швеции происходит 🤦🏻‍♀️ А то ""профсоюз"", ""...люди"" 🤷🏻‍♀️",0
1479609,"Спасибо за познавательную статью !
Хотел задать доктору вопрос : во время солнцепека и жары немотивированно начинается диарея. Так что на свидания хожу только зимой ) К какому специалисту лучше обратиться ?",0
1918827,"Мне кажется, что у нас нет больше ОМС и системы пенсий. Просто напрямую (кроме повышения возраста, так сказать) про это никто не говорит... проблема системная. Мне кажется, что молодые люди тут молодцы и герои. Но, вот, системная это не поможет...",0
994958,"Боже мой, продайте мне курс как вести канал в Пульсе. Молю...",0
1673808,"Вам психолог выписал антидепрессанты😖 , а ведь у неё нет на это права, это зона ответственности психиатра, психотерапевта. 
Напишите на неё отзыв на авито, по моему это какая-то сеструха Остапа Бендера.",0
590592,Странный текст. Скорее для прикола) на первый же вопрос я не нашел подходящего варианта ответа,0
1457671,"Каш это страшная деревня. Я жил там и в калкане рядом месяца 4. 
С каким же удовольствием я оттуда свалил. 
Деревня для пенсионеров",0
1961778,"Там рядом есть поселок Сафоново. В нем классный музей, стоят танки времён ВОВ настоящие, ангар с самолётами. Если ехать заранее экскурсию договорился ибо доступ в поселок по пропускам но оно того стоит.
Ну а с ледоколом хоть и местный тоже не разу не был ибо организовано по идиотски.",0
1900049,Сейчас бы ещё оправдываться перед кем-то за свои увлечения. В играх для меня главное это нелинейный и интересный сюжет и именно нелинейность выгодно отличает игры от других видов искусства - иметь возможность влиять на развитие истории бесценно.,0
425909,Многое узнала Здорово Я была в Бахчисарае Сын живет там Ездили по всем местам Крыма,0
1942714,"В целом, в турции я нашла и пармезан и хамон. На завтрак яйца и оливки….мммм. Скучала по брускетте с авокадо и пашот, но и их нашла в ресторане🖖🏻♥️",0
1985128,"а в текстовом варианте этого нет? не воспринимаю подкасты вообще, да и видео тоже",0
1754755,"Автор, ты крутой: вижу цель-не вижу препятствий или преодолеваю их. Успехов и далее!",0
1291419,"Вот все эти пункты мы замечаем в себе,наблюдаем,записываем. Называем именами. Дальше что нужно делать? Как приложение помогает?
Видимо все это для анализа нужно.",0
928935,"А мне наоборот понравился город. Все зависит от гида. Каждый год приезжаю и хожу со знатоком города , членом краеведческого клуба Выборга Анжеликой. И всегда она показывает новое . Именно не туристический город. А тот финский .",0
659727,"Пройдя курсы, вы пополните армию безработных, прошедших курсы. Если деньги поджимают, идите курьером или продавцом, а по ходу дела решайте, как быть дальше.",0
1469772,"Когда хочешь с человеком жить всю жизнь и делить с ним все пополам!Что непонятного?Все невзгоды и радости решать и переживать,вместе!А вы!слабачка!Сдались!Ну и разменивайте себя по чужим кроватям",0
927538,"Статья ни о чем, живу в Грозном, общаюсь с людьми со всего мира, приезжающими сюда( по роду деятельности), в Грозном живут такие же люди как и везде, что за посредственные суждения? Ничего прямо относящегося к автору статьи не произошло, просто приехал заведомо зная, что он напишет , добра вам!",0
1819633,"Есть накопленные средства, но это не совсем финансовая подушка, хотелось бы отдельно на неё накопить. Хранить буду на накопительном счету.",0
196030,"Комитет против пыток (считаю, что ни при каких условиях пытки недопустимы) и ОВД-Инфо (потому что люди имеют право выражать свою политическую позицию и не подвергаться за это преследованиям).",0
853989,"БПИФ оформлен по российскому законодательству, а ETF — по международному. У ETF более жесткие требования к соблюдению стратегии фонда.
Как сейчас интересно это читать на фоне обнуления FXRB",0
1363353,"Почему на вопрос ""Какие эмоции у вас вызывают идеальные люди из соцсетей?"" нет варианта ответа ""Не вызывают особых эмоций, отношусь нейтрально""?",0
324247,"Я был там в 2012 году в марте...Простор,чистота красота,после чего Питер кажется скучноватым серым середнячком...",0
1210950,"История о том, как втюхали рухлядь за огромную цену людям, которые по своим доходам должны ездить на автобусе. Только такие возьмут кредит на гранту под дикий процент.",0
1259647,"Ну, если столько бонусов есть, а акция так работает-какие к вам претензии? Вы же не артмани себе их накрутили)",0
1754074,Легко бросили и больше не возвращались к этому? Не было ни тяги ни срывов? На алкоголизм не похоже совсем. И слава богу.,0
1108033,"Калькулятор сломался у вас! 
И ошибок куча в Console. Надо править. Что там QA спят? ;)",0
1760363,"Господь, какой треш, хоть сценарий пиши. Собаку жалко, не нужна никому.",0
1093444,"Побольше бы таких постов. Сама это проходила со своим ребёнком. Нервы измотали знатно. И главное, даже родне по фиг, всем по фиг.",0
610778,"1. Автор видимо немножко не разбирается. Мощность ни капли не влияет на Макс скорость, она зависит от kv мотора и напряжения.
2. Советовать кугу, это вообще жесть. Никогда, слышите, НИКОГДА не смотрите на самокаты этого производителя. 
3. Mijia pro тяжёлый? Серьезно?",0
430257,"Я думаю, если на авито не покупать - все будет отлично👍",0
1713893,"Здесь полным-полно людей со славянской внешностью, не слышал ни одного случая, чтобы на кого-то напали или произошло что-то подобное. Да, есть иногда негатив — а как бы вы себя чувствовали, если бы от вашей страны отторгли 20% территории?",0
1862176,"Здравствуйте,
если я валютный резидент РФ, налоговый нерезидент РФ, должен ли отчитываться об открытии счетов и движении средств (больше 600р тыс руб в год)
1) в турецком банке?
2) в казахстанском банке?",0
1318740,"Автор, мне 40. Я жалею, что пошла в психотерапию в 38 😁😁😁",0
1362788,"И я и жена с вышкой. Мне вышка ни разу не приходилась, жене один раз.",0
1574764,"Я Вас прекрасно понимаю!!! Наверное много на самом деле похожих историй, когда хочется помочь своей семье, думаешь, что всё получится, но что-то идет не так. Очень много откликнулось в вашей статье, что и у меня так же. Пусть это будет точкой роста! Всех вам благ!",0
1988718,"у меня печёт мама на всех.  но я куличи не люблю. А читая, про данный кулич, меня постигло разочарование. не знаю, что я ожидала,но ждала чего-то необыкновенного. Кулич внешне мне очень понравился. такого царского вида. . И такой обман...",0
1933525,С их возросшими потребностями конечно денег не хватает и все они по любому сравнивают себя с теми кто состоит в форбсе.,0
805835,"Работаю как самозанятая с российскими юр.лицами. Необходимо ли платить налоги первые 183 дня жизни заграницей? Какой налог потребуется платить после того, как перестану быть налоговым резидентом?",0
1821283,"Прочитал заголовок и сразу передумал читать текст потому что ясно что у человека написавшего такое заглавие в голове каша. ""похудела за два-три месяца"" так за два или за три? видимо автор сам не знает... Осмелюсь предположить что написано нейросетью",0
1938732,"Это та сфера, в которой можно и удаленно (из дома) работать",0
1927146,"Я заметила, что не могу смотреть видео, где кому-то больно или кто-то получает травму. Типа Best Fails compilation. Прямо физически неприятно это смотреть, аж передергивает.
А многие люди находят это очень смешным и говорят, что я ""слишком чувствительная для этой жизни"". Интересно, только ли у меня это так.",0
1878248,"Напомнило анекдот про студента, который знал только ответ про блох и сводил всё к ним 😂🤣 Ну а по сути, если бы там не попала вам эта достаточно редкая (поэма видимо?) в темы для сочинения — что бы вы тогда делали? 🤔",0
428407,"Вообще, чай можно нормально заваривать просто в кружке (если вы пьете крупнолистовой). Ну или использовать гайвань: сначала придется немного приловчиться, но потом так даже удобнее будет, потому что её очень просто мыть",0
1731464,"Мы в семье лет пятнадцать назад договорились не дарить никаких подарков друг другу, кроме ДР.
И живём спокойно.С подругами та же история. Когда собираемся на девичник по праздникам, просто на словах поздравляемся и отмечаем.",0
792703,"Случайно не УК ""Мир""?)))
Живу 7 лет на Ваське, переехал из Москвы, прекрасный город.",0
1908878,"Поздравляю! хороший результат, у нас тут и с 7 попытки можно не сдать",0
444651,"9-й вопрос предлагает некорректный правильный ответ. Нельзя отозвать заявление на увольнение, если кого-то взяли на это место по ""переводу"". И то, там нюанс есть...",0
932906,"Было в новостях сообщ. Срочно, треб. 4 группа крови. Хотелось, очень помочь. У меня 4 группа крови, в итоге, из за татуировки- отказали, жаль...",0
1463588,"Чтобы не пожалеть и не разориться не надо пользоваться каршерингом.
Ответ на вопросительный заголовок.",0
1837453,"Комфорт это базовая потребность человека, без ее удовлетворения не то что счастье невозможно, а просто нормальная жизнь. 
Чем сильнее и здоровее человек, тем легче удовлетворить его потребность в комфорте. Поэтому автору сего и кажется , что комфорт это ерунда какая-то.",0
1298883,"добрый zero вполне заменил оригинал, остальное не пошло, cool cola сильно химозный",0
1808109,"Попробуйте опять сойтись с первым мужем, возможно будет полегче, потом посмотрите что и как. Похоже одна вы не вытяните это все, нужна какая то передышка... тем более вы его все еще любите....",0
158325,"Вкладывал бы в промышленность,построил бы жильё для работников предприятий,в фонд для больных детей и ТД,и ещё помогать нашим пенсионерам",0
1785276,"А сколько лет Вашему знакомому? Его поведение типично для людей старше 50, которые со времён ""Совка"" сохранили установку не высовываться и стыдиться",0
1769243,"Учитывая что в РФ 90% теплых мест это кумовство и наглость (fake until you make it), а также госхрень-монополии, полностью поддерживаю. Нормальный человек не будет тратить время писать дневники как хорошо или плохо он живёт.",0
1193171,"У Вас 2 очень жизнеутверждающие статьи! Большое спасибо! Я, как студент первого курса, очень хотел бы подробнее узнать об образовании, перспективах и ваших мыслях лет так 10 назад. Если не сложно, дайте контакт, пожалуйста. 🥺 За статью большое спасибо!",0
1066704,"Странно, что вроде бы тема про бренды, а в ответах про ""приличную и стильную"" одежду. Как будто известный бренд автоматом делает одежду стильной (мы знаем примеры, где это не так). Стильно можно выглядеть и в ноунейм. Некоторые ответы вообще не по теме..",0
1879707,"Если вдруг озадачитесь поиском молодого человека, то пишите😊
Не женат, но в поиске, детей нет, но уже есть мысли на этот счет, 36 лет, однолюб, спокоен и уравновешен, без вредных привычек.
Своя двушка в Подрезково (Химки), есть машина, заработок средний.",0
1754653,"Дом очень красивый, понимаю Ваше желание купить в нем квартиру. Ремонт с прекрасным бюджетом. По фото паркет и перегородка не впечатлили, разве только ценой. Вам бы специалиста по хоумстейджингу, как то все ""объединить"".",0
1736728,"В современном мире так и есть,не только между парнем и девушкой ,но и 
может быть  между мужем и женой.Кажый тянет одеяло на себя.",0
1387622,"Возможно, тут нельзя писать, но в какой известной московской фирме вы заказывали кухню?",0
41192,"если честно,я в шоке. вычеркиваю эту страну навсегда из своего списка будущих трипов.",0
1428724,"А чем не нравится ""информатика в экономике"", вы гуманитарий? 
Развиваясь в этом направлении, можно было и значимость свою поднять, и ЗП.",0
504957,"А больше никуя не надо?Половина и зп столько не получала,а некоторые вообще не работали..А пенсию ,значит,нехилую подавай?За какие такие заслуги?И кто на это все работать должен???",0
983346,"Покупаю только самое необходимое. Дома-минимум вещей. Каждые пол года-пересматриваю все, если необходимо, расхламляюсь",0
1381410,"Самозанятые могут пробивать чеки только по найму жилого помещения. 

Доход от аренды коммерческого помещения входит в перечень для самозанятых. 

Либо платите НДФЛ, либо ИП на упрощенке",0
1730566,"В России нет 98% разводов. Больше 50% - да, есть. И это нормально. Половина браков ""работает"", половина разваливается. Смысл быть в отношениях ради самих отношений.",0
768808,"Можно ли взять ипотеку по госпрограмме ""семейная""+ еще и материнский капитал в качестве частичного первоначального взноса?",0
1947442,"Сколько мужчин у этой женщине, что они поголовно дарят ей букеты, причем регулярно?",0
1538103,"Жил со мной когда-то сосед с ротвейлером, собака огромная для тогдашнего меня была. Собака умная дрессированная, на людей не кидалась, хозяина слушалась, за кошками не бегала. А потом как-то напала на хозяина. Конец.",0
1027894,"Бедный парень! Пристала же зараза. Держитесь там... Надеюсь, после повторного лечения паразиты не вернутся(",0
735481,"Столько техники, где ее хранить. У меня на кухне стоит мультиварка( обожаю), аэрогриль, мясорубка, блендер в шкафу, есть ещё вертикальный пылесос- места мало занимает- пользы много",0
1989631,Это очень неплохо попробовать. Вы попробовали! Но это не то что нам советует наша медицина и власть. Надо предложить этот эксперимент госпоже Матвиенко у которой обед обходится в 2000 р.,0
1469390,"Заведую лабораторией на полставки. Зарплата - 10543 рубля в месяц.
А ректора обычно получают в среднем 1млн в месяц. 300-400 тысяч - это только проректора среднего вуза",0
1014299,"Не ной, борись. Ставь свои цели, пусть даже не большие и иди к ним!!!",0
1931201,"Новые образы отличные!
Почему Вы так похожи на Наташу Королёву?)))

7 лет назад сложнее было найти стилиста-консультанта, как вы ее искали?

За 7 лет жизненные обстоятельства и предпочтения могли измениться, как вы корректировали выбор одежды?",0
1969938,"Почитайте Елену Мотову ""мой друг желудок"", в книге очень похожая ситуация расписана и рекомендации врача диетологи от доказательной медицины, что с этим делать и как выровнять пищевое поведение.",0
695452,"Самое необходимое:
- Холодильник
- Микроволновка
- Посудомойка желательно полноразмерная
- Блендер 
- Стиральная машина
- Робот-пылесос
- Мультиварка-скороварка (без скороварки считаю её бесполезной)
Дома много чего еще есть, но пользуюсь в основном только этим.",0
119558,"Такой вид заработка вызывает смешанные чувства. С одной стороны — респект, не все так могут. С другой стороны — чувствуется, что вот такого заработка в идеале не должно существовать вообще, и автор использует несовершенство нашего общества для извлечения личной выгоды.",0
1691947,"На одной из моих предыдущих работ (на государство, к слову) взятки называли уменьшительно-ласкательным словом ТИТИ-МИТИ.",0
786128,"Не обзавелась я пока своим жильем. А у родителей любимая фраза: ""После нашей смерти квартира, машина и дача достанутся тебе, тыж наследница"". И вот как раз такую их фразу и очень гадко слышать каждое семейное застолье)))",0
1440281,"Измену осуждаю, но в таких историях хотелось бы вторую сторону услышать.",0
1817900,"Добрый день. На лечение ребенка в прошлом году потратила 100000 рублей, а за обучение ребенка потратила 250000 рублей, правильно ли я поняла, что есть единый лимит, за лечение 120000 , а за образование только 50000? Вот от этих сумм я смогу получить возврат?",0
1736759,"Интересно, а в честь Года Семьи появятся какие-то улучшенные условия для семейной ипотеки?",0
1858235,"Очень жалко мне современных детей, которых готовят к ЕГЭ с 7 класса, нагружают и заставляют нервничать. Я сыну сразу скажу, чтобы не парился. Мне это ЕГЭ и вуз даже близко не пригодились, работаю по абсолютно другой специальности по итогу.",0
1349528,"Вообще, хочется конечно почитать про опыт аренды без рабочих контрактов и прочего - вот это я понимаю экспириеес! :)",0
351743,"У меня 15 из 15.Попробуйте угадать мой
Столица единственного русского региона в СКФО, несколько раз признавался самым благоустроенным городом России.",0
56680,Собираюсь в следующем году сделать рассылку про сон. А то беда с этой темой.,0
741784,"Из-за Нового года, похорон родственника и возможности исполнить мечту с Байкалом я тоже начала сомневаться в исполнении своего плана. Но у меня план подразумевает погашение долгов ""потихонечку"", по нарастающей. Так что у нас все получится)",0
1112675,"Ну, Дринкит открывает своё производство. Так что героине нужно опять  искать сбыт. Ну, а так забавная история о том, что человек предпочитает учиться на своих ошибках.",0
560024,"Вот проснулся в один прекрасный день и понял, что хочешь максимально обезопасить свои персональные данные в интернете. Но ты — активный пользователь. 

Вопрос: как максимально эффективно удалить свои персональные данные и где это лучше всего сделать в первую очередь? Спасибо",0
